model,log,alg,time
g-25-20-20-30-5--20-20-20--10--75--28,log,astar,28003
g-25-20-20-30-5--20-20-20--10--75--29,log,astar,39
g-25-20-20-30-5--20-20-20--10--75--3,log,astar,647
g-25-20-20-30-5--20-20-20--10--75--30,log,astar,6601
g-25-20-20-30-5--20-20-20--10--75--4,log,astar,3559
g-25-20-20-30-5--20-20-20--10--75--5,log,astar,41
g-25-20-20-30-5--20-20-20--10--75--6,log,astar,60000
g-25-20-20-30-5--20-20-20--10--75--7,log,astar,24
g-25-20-20-30-5--20-20-20--10--75--8,log,astar,60000
g-25-20-20-30-5--20-20-20--10--75--9,log,astar,27536
g-25-20-20-30-5--20-20-20--30--25--1,log,astar,11
g-25-20-20-30-5--20-20-20--30--25--10,log,astar,136
g-25-20-20-30-5--20-20-20--30--25--11,log,astar,1406
g-25-20-20-30-5--20-20-20--30--25--12,log,astar,10
g-25-20-20-30-5--20-20-20--30--25--13,log,astar,11
g-25-20-20-30-5--20-20-20--30--25--14,log,astar,117
g-25-20-20-30-5--20-20-20--30--25--15,log,astar,54
g-25-20-20-30-5--20-20-20--30--25--16,log,astar,30936
g-25-20-20-30-5--20-20-20--30--25--17,log,astar,13
g-25-20-20-30-5--20-20-20--30--25--18,log,astar,23
g-25-20-20-30-5--20-20-20--30--25--19,log,astar,22
g-25-20-20-30-5--20-20-20--30--25--2,log,astar,1793
g-25-20-20-30-5--20-20-20--30--25--20,log,astar,16365
g-25-20-20-30-5--20-20-20--30--25--21,log,astar,10
g-25-20-20-30-5--20-20-20--30--25--22,log,astar,9
g-25-20-20-30-5--20-20-20--30--25--23,log,astar,66
g-25-20-20-30-5--20-20-20--30--25--24,log,astar,446
g-25-20-20-30-5--20-20-20--30--25--25,log,astar,11
g-25-20-20-30-5--20-20-20--30--25--26,log,astar,9
g-25-20-20-30-5--20-20-20--30--25--27,log,astar,413
g-25-20-20-30-5--20-20-20--30--25--28,log,astar,28
g-25-20-20-30-5--20-20-20--30--25--29,log,astar,105
g-25-20-20-30-5--20-20-20--30--25--3,log,astar,557
g-25-20-20-30-5--20-20-20--30--25--30,log,astar,1785
g-25-20-20-30-5--20-20-20--30--25--4,log,astar,140
g-25-20-20-30-5--20-20-20--30--25--5,log,astar,73
g-25-20-20-30-5--20-20-20--30--25--6,log,astar,62
g-25-20-20-30-5--20-20-20--30--25--7,log,astar,912
g-25-20-20-30-5--20-20-20--30--25--8,log,astar,188
g-25-20-20-30-5--20-20-20--30--25--9,log,astar,534
g-25-20-20-30-5--20-20-20--30--50--1,log,astar,30
g-25-20-20-30-5--20-20-20--30--50--10,log,astar,9
g-25-20-20-30-5--20-20-20--30--50--11,log,astar,73
g-25-20-20-30-5--20-20-20--30--50--12,log,astar,20294
g-25-20-20-30-5--20-20-20--30--50--13,log,astar,60000
g-25-20-20-30-5--20-20-20--30--50--14,log,astar,11063
g-25-20-20-30-5--20-20-20--30--50--15,log,astar,60000
g-25-20-20-30-5--20-20-20--30--50--16,log,astar,60000
g-25-20-20-30-5--20-20-20--30--50--17,log,astar,1743
g-25-20-20-30-5--20-20-20--30--50--18,log,astar,23
g-25-20-20-30-5--20-20-20--30--50--19,log,astar,40
g-25-20-20-30-5--20-20-20--30--50--2,log,astar,3685
g-25-20-20-30-5--20-20-20--30--50--20,log,astar,11018
g-25-20-20-30-5--20-20-20--30--50--21,log,astar,60000
g-25-20-20-30-5--20-20-20--30--50--22,log,astar,42881
g-25-20-20-30-5--20-20-20--30--50--23,log,astar,82
g-25-20-20-30-5--20-20-20--30--50--24,log,astar,60000
g-25-20-20-30-5--20-20-20--30--50--25,log,astar,27
g-25-20-20-30-5--20-20-20--30--50--26,log,astar,39021
g-25-20-20-30-5--20-20-20--30--50--27,log,astar,60000
g-25-20-20-30-5--20-20-20--30--50--28,log,astar,60000
g-25-20-20-30-5--20-20-20--30--50--29,log,astar,60000
g-25-20-20-30-5--20-20-20--30--50--3,log,astar,5055
g-25-20-20-30-5--20-20-20--30--50--30,log,astar,10075
g-25-20-20-30-5--20-20-20--30--50--4,log,astar,337
g-25-20-20-30-5--20-20-20--30--50--5,log,astar,29
g-25-20-20-30-5--20-20-20--30--50--6,log,astar,60000
g-25-20-20-30-5--20-20-20--30--50--7,log,astar,5355
g-25-20-20-30-5--20-20-20--30--50--8,log,astar,285
g-25-20-20-30-5--20-20-20--30--50--9,log,astar,11
g-25-20-20-30-5--20-20-20--30--75--1,log,astar,2615
g-25-20-20-30-5--20-20-20--30--75--10,log,astar,17
g-25-20-20-30-5--20-20-20--30--75--11,log,astar,60000
g-25-20-20-30-5--20-20-20--30--75--12,log,astar,33
g-25-20-20-30-5--20-20-20--30--75--13,log,astar,16
g-25-20-20-30-5--20-20-20--30--75--14,log,astar,59381
g-25-20-20-30-5--20-20-20--30--75--15,log,astar,78
g-25-20-20-30-5--20-20-20--30--75--16,log,astar,66
g-25-20-20-30-5--20-20-20--30--75--17,log,astar,17
g-25-20-20-30-5--20-20-20--30--75--18,log,astar,5667
g-25-20-20-30-5--20-20-20--30--75--19,log,astar,60000
g-25-20-20-30-5--20-20-20--30--75--2,log,astar,403
g-25-20-20-30-5--20-20-20--30--75--20,log,astar,28
g-25-20-20-30-5--20-20-20--30--75--21,log,astar,2755
g-25-20-20-30-5--20-20-20--30--75--22,log,astar,46
g-25-20-20-30-5--20-20-20--30--75--23,log,astar,3559
g-25-20-20-30-5--20-20-20--30--75--24,log,astar,47
g-25-20-20-30-5--20-20-20--30--75--25,log,astar,60000
g-25-20-20-30-5--20-20-20--30--75--26,log,astar,60000
g-25-20-20-30-5--20-20-20--30--75--27,log,astar,22
g-25-20-20-30-5--20-20-20--30--75--28,log,astar,37
g-25-20-20-30-5--20-20-20--30--75--29,log,astar,398
g-25-20-20-30-5--20-20-20--30--75--3,log,astar,286
g-25-20-20-30-5--20-20-20--30--75--30,log,astar,62
g-25-20-20-30-5--20-20-20--30--75--4,log,astar,50
g-25-20-20-30-5--20-20-20--30--75--5,log,astar,160
g-25-20-20-30-5--20-20-20--30--75--6,log,astar,25
g-25-20-20-30-5--20-20-20--30--75--7,log,astar,100
g-25-20-20-30-5--20-20-20--30--75--8,log,astar,41
g-25-20-20-30-5--20-20-20--30--75--9,log,astar,1743
g-25-20-20-30-5--20-20-20--50--25--1,log,astar,14
g-25-20-20-30-5--20-20-20--50--25--10,log,astar,12
g-25-20-20-30-5--20-20-20--50--25--11,log,astar,52
g-25-20-20-30-5--20-20-20--50--25--12,log,astar,567
g-25-20-20-30-5--20-20-20--50--25--13,log,astar,10
g-25-20-20-30-5--20-20-20--50--25--14,log,astar,9
g-25-20-20-30-5--20-20-20--50--25--15,log,astar,15
g-25-20-20-30-5--20-20-20--50--25--16,log,astar,143
g-25-20-20-30-5--20-20-20--50--25--17,log,astar,278
g-25-20-20-30-5--20-20-20--50--25--18,log,astar,12
g-25-20-20-30-5--20-20-20--50--25--19,log,astar,11
g-25-20-20-30-5--20-20-20--50--25--2,log,astar,35
g-25-20-20-30-5--20-20-20--50--25--20,log,astar,115
g-25-20-20-30-5--20-20-20--50--25--21,log,astar,61
g-25-20-20-30-5--20-20-20--50--25--22,log,astar,10514
g-25-20-20-30-5--20-20-20--50--25--23,log,astar,1489
g-25-20-20-30-5--20-20-20--50--25--24,log,astar,48
g-25-20-20-30-5--20-20-20--50--25--25,log,astar,17
g-25-20-20-30-5--20-20-20--50--25--26,log,astar,707
g-25-20-20-30-5--20-20-20--50--25--27,log,astar,91
g-25-20-20-30-5--20-20-20--50--25--28,log,astar,169
g-25-20-20-30-5--20-20-20--50--25--29,log,astar,110
g-25-20-20-30-5--20-20-20--50--25--3,log,astar,11
g-25-20-20-30-5--20-20-20--50--25--30,log,astar,19
g-25-20-20-30-5--20-20-20--50--25--4,log,astar,49
g-25-20-20-30-5--20-20-20--50--25--5,log,astar,5
g-25-20-20-30-5--20-20-20--50--25--6,log,astar,3609
g-25-20-20-30-5--20-20-20--50--25--7,log,astar,27
g-25-20-20-30-5--20-20-20--50--25--8,log,astar,32
g-25-20-20-30-5--20-20-20--50--25--9,log,astar,12
g-25-20-20-30-5--20-20-20--50--50--1,log,astar,119
g-25-20-20-30-5--20-20-20--50--50--10,log,astar,11019
g-25-20-20-30-5--20-20-20--50--50--11,log,astar,60000
g-25-20-20-30-5--20-20-20--50--50--12,log,astar,60000
g-25-20-20-30-5--20-20-20--50--50--13,log,astar,60000
g-25-20-20-30-5--20-20-20--50--50--14,log,astar,5504
g-25-20-20-30-5--20-20-20--50--50--15,log,astar,60000
g-25-20-20-30-5--20-20-20--50--50--16,log,astar,100
g-25-20-20-30-5--20-20-20--50--50--17,log,astar,60000
g-25-20-20-30-5--20-20-20--50--50--18,log,astar,60000
g-25-20-20-30-5--20-20-20--50--50--19,log,astar,60000
g-25-20-20-30-5--20-20-20--50--50--2,log,astar,89
g-25-20-20-30-5--20-20-20--50--50--20,log,astar,16464
g-25-20-20-30-5--20-20-20--50--50--21,log,astar,60000
g-25-20-20-30-5--20-20-20--50--50--22,log,astar,35
g-25-20-20-30-5--20-20-20--50--50--23,log,astar,34
g-25-20-20-30-5--20-20-20--50--50--24,log,astar,50163
g-25-20-20-30-5--20-20-20--50--50--25,log,astar,49
g-25-20-20-30-5--20-20-20--50--50--26,log,astar,28630
g-25-20-20-30-5--20-20-20--50--50--27,log,astar,50172
g-25-20-20-30-5--20-20-20--50--50--28,log,astar,48656
g-25-20-20-30-5--20-20-20--50--50--29,log,astar,60000
g-25-20-20-30-5--20-20-20--50--50--3,log,astar,14
g-25-20-20-30-5--20-20-20--50--50--30,log,astar,2016
g-25-20-20-30-5--20-20-20--50--50--4,log,astar,42
g-25-20-20-30-5--20-20-20--50--50--5,log,astar,23
g-25-20-20-30-5--20-20-20--50--50--6,log,astar,16
g-25-20-20-30-5--20-20-20--50--50--7,log,astar,1085
g-25-20-20-30-5--20-20-20--50--50--8,log,astar,32074
g-25-20-20-30-5--20-20-20--50--50--9,log,astar,6710
g-25-20-20-30-5--20-20-20--50--75--1,log,astar,60000
g-25-20-20-30-5--20-20-20--50--75--10,log,astar,47
g-25-20-20-30-5--20-20-20--50--75--11,log,astar,17
g-25-20-20-30-5--20-20-20--50--75--12,log,astar,60000
g-25-20-20-30-5--20-20-20--50--75--13,log,astar,60000
g-25-20-20-30-5--20-20-20--50--75--14,log,astar,35
g-25-20-20-30-5--20-20-20--50--75--15,log,astar,39
g-25-20-20-30-5--20-20-20--50--75--16,log,astar,1812
g-25-20-20-30-5--20-20-20--50--75--17,log,astar,60000
g-25-20-20-30-5--20-20-20--50--75--18,log,astar,51
g-25-20-20-30-5--20-20-20--50--75--19,log,astar,73
g-25-20-20-30-5--20-20-20--50--75--2,log,astar,19
g-25-20-20-30-5--20-20-20--50--75--20,log,astar,15
g-25-20-20-30-5--20-20-20--50--75--21,log,astar,60000
g-25-20-20-30-5--20-20-20--50--75--22,log,astar,25
g-25-20-20-30-5--20-20-20--50--75--23,log,astar,48
g-25-20-20-30-5--20-20-20--50--75--24,log,astar,60000
g-25-20-20-30-5--20-20-20--50--75--25,log,astar,60000
g-25-20-20-30-5--20-20-20--50--75--26,log,astar,60000
g-25-20-20-30-5--20-20-20--50--75--27,log,astar,24
g-25-20-20-30-5--20-20-20--50--75--28,log,astar,28
g-25-20-20-30-5--20-20-20--50--75--29,log,astar,1095
g-25-20-20-30-5--20-20-20--50--75--3,log,astar,16
g-25-20-20-30-5--20-20-20--50--75--30,log,astar,563
g-25-20-20-30-5--20-20-20--50--75--4,log,astar,2237
g-25-20-20-30-5--20-20-20--50--75--5,log,astar,60000
g-25-20-20-30-5--20-20-20--50--75--6,log,astar,3920
g-25-20-20-30-5--20-20-20--50--75--7,log,astar,20
g-25-20-20-30-5--20-20-20--50--75--8,log,astar,26
g-25-20-20-30-5--20-20-20--50--75--9,log,astar,258
g-25-20-20-30-5--20-20-20--70--25--1,log,astar,7
g-25-20-20-30-5--20-20-20--70--25--10,log,astar,6
g-25-20-20-30-5--20-20-20--70--25--11,log,astar,49
g-25-20-20-30-5--20-20-20--70--25--12,log,astar,22
g-25-20-20-30-5--20-20-20--70--25--13,log,astar,8
g-25-20-20-30-5--20-20-20--70--25--14,log,astar,46
g-25-20-20-30-5--20-20-20--70--25--15,log,astar,46
g-25-20-20-30-5--20-20-20--70--25--16,log,astar,7
g-25-20-20-30-5--20-20-20--70--25--17,log,astar,7
g-25-20-20-30-5--20-20-20--70--25--18,log,astar,22
g-25-20-20-30-5--20-20-20--70--25--19,log,astar,17
g-25-20-20-30-5--20-20-20--70--25--2,log,astar,206
g-25-20-20-30-5--20-20-20--70--25--20,log,astar,74
g-25-20-20-30-5--20-20-20--70--25--21,log,astar,264
g-25-20-20-30-5--20-20-20--70--25--22,log,astar,7831
g-25-20-20-30-5--20-20-20--70--25--23,log,astar,51
g-25-20-20-30-5--20-20-20--70--25--24,log,astar,10
g-25-20-20-30-5--20-20-20--70--25--25,log,astar,124
g-25-20-20-30-5--20-20-20--70--25--26,log,astar,125
g-25-20-20-30-5--20-20-20--70--25--27,log,astar,357
g-25-20-20-30-5--20-20-20--70--25--28,log,astar,570
g-25-20-20-30-5--20-20-20--70--25--29,log,astar,9
g-25-20-20-30-5--20-20-20--70--25--3,log,astar,5
g-25-20-20-30-5--20-20-20--70--25--30,log,astar,16
g-25-20-20-30-5--20-20-20--70--25--4,log,astar,6
g-25-20-20-30-5--20-20-20--70--25--5,log,astar,67
g-25-20-20-30-5--20-20-20--70--25--6,log,astar,7
g-25-20-20-30-5--20-20-20--70--25--7,log,astar,10
g-25-20-20-30-5--20-20-20--70--25--8,log,astar,87
g-25-20-20-30-5--20-20-20--70--25--9,log,astar,9
g-25-20-20-30-5--20-20-20--70--50--1,log,astar,887
g-25-20-20-30-5--20-20-20--70--50--10,log,astar,17
g-25-20-20-30-5--20-20-20--70--50--11,log,astar,17
g-25-20-20-30-5--20-20-20--70--50--12,log,astar,60000
g-25-20-20-30-5--20-20-20--70--50--13,log,astar,60000
g-25-20-20-30-5--20-20-20--70--50--14,log,astar,60000
g-25-20-20-30-5--20-20-20--70--50--15,log,astar,60000
g-25-20-20-30-5--20-20-20--70--50--16,log,astar,60000
g-25-20-20-30-5--20-20-20--70--50--17,log,astar,60000
g-25-20-20-30-5--20-20-20--70--50--18,log,astar,39
g-25-20-20-30-5--20-20-20--70--50--19,log,astar,32
g-25-20-20-30-5--20-20-20--70--50--2,log,astar,2387
g-25-20-20-30-5--20-20-20--70--50--20,log,astar,32
g-25-20-20-30-5--20-20-20--70--50--21,log,astar,10072
g-25-20-20-30-5--20-20-20--70--50--22,log,astar,144
g-25-20-20-30-5--20-20-20--70--50--23,log,astar,13
g-25-20-20-30-5--20-20-20--70--50--24,log,astar,9948
g-25-20-20-30-5--20-20-20--70--50--25,log,astar,34522
g-25-20-20-30-5--20-20-20--70--50--26,log,astar,84
g-25-20-20-30-5--20-20-20--70--50--27,log,astar,60000
g-25-20-20-30-5--20-20-20--70--50--28,log,astar,28
g-25-20-20-30-5--20-20-20--70--50--29,log,astar,41
g-25-20-20-30-5--20-20-20--70--50--3,log,astar,66
g-25-20-20-30-5--20-20-20--70--50--30,log,astar,2619
g-25-20-20-30-5--20-20-20--70--50--4,log,astar,70
g-25-20-20-30-5--20-20-20--70--50--5,log,astar,64
g-25-20-20-30-5--20-20-20--70--50--6,log,astar,81
g-25-20-20-30-5--20-20-20--70--50--7,log,astar,2425
g-25-20-20-30-5--20-20-20--70--50--8,log,astar,1553
g-25-20-20-30-5--20-20-20--70--50--9,log,astar,16
g-25-20-20-30-5--20-20-20--70--75--1,log,astar,46
g-25-20-20-30-5--20-20-20--70--75--10,log,astar,30
g-25-20-20-30-5--20-20-20--70--75--11,log,astar,132
g-25-20-20-30-5--20-20-20--70--75--12,log,astar,17
g-25-20-20-30-5--20-20-20--70--75--13,log,astar,60000
g-25-20-20-30-5--20-20-20--70--75--14,log,astar,3138
g-25-20-20-30-5--20-20-20--70--75--15,log,astar,60000
g-25-20-20-30-5--20-20-20--70--75--16,log,astar,10662
g-25-20-20-30-5--20-20-20--70--75--17,log,astar,16
g-25-20-20-30-5--20-20-20--70--75--18,log,astar,25
g-25-20-20-30-5--20-20-20--70--75--19,log,astar,63
g-25-20-20-30-5--20-20-20--70--75--2,log,astar,73
g-25-20-20-30-5--20-20-20--70--75--20,log,astar,28
g-25-20-20-30-5--20-20-20--70--75--21,log,astar,48
g-25-20-20-30-5--20-20-20--70--75--22,log,astar,17
g-25-20-20-30-5--20-20-20--70--75--23,log,astar,1547
g-25-20-20-30-5--20-20-20--70--75--24,log,astar,1574
g-25-20-20-30-5--20-20-20--70--75--25,log,astar,60000
g-25-20-20-30-5--20-20-20--70--75--26,log,astar,49
g-25-20-20-30-5--20-20-20--70--75--27,log,astar,60000
g-25-20-20-30-5--20-20-20--70--75--28,log,astar,13382
g-25-20-20-30-5--20-20-20--70--75--29,log,astar,6911
g-25-20-20-30-5--20-20-20--70--75--3,log,astar,24506
g-25-20-20-30-5--20-20-20--70--75--30,log,astar,60000
g-25-20-20-30-5--20-20-20--70--75--4,log,astar,60000
g-25-20-20-30-5--20-20-20--70--75--5,log,astar,2963
g-25-20-20-30-5--20-20-20--70--75--6,log,astar,574
g-25-20-20-30-5--20-20-20--70--75--7,log,astar,1810
g-25-20-20-30-5--20-20-20--70--75--8,log,astar,35
g-25-20-20-30-5--20-20-20--70--75--9,log,astar,686
g-25-20-40-10-5--20-20-20--10--25--1,log,astar,415
g-25-20-40-10-5--20-20-20--10--25--10,log,astar,15
g-25-20-40-10-5--20-20-20--10--25--11,log,astar,53
g-25-20-40-10-5--20-20-20--10--25--12,log,astar,16820
g-25-20-40-10-5--20-20-20--10--25--13,log,astar,21306
g-25-20-40-10-5--20-20-20--10--25--14,log,astar,4620
g-25-20-40-10-5--20-20-20--10--25--15,log,astar,203
g-25-20-40-10-5--20-20-20--10--25--16,log,astar,49
g-25-20-40-10-5--20-20-20--10--25--17,log,astar,2828
g-25-20-40-10-5--20-20-20--10--25--18,log,astar,19
g-25-20-40-10-5--20-20-20--10--25--19,log,astar,14264
g-25-20-40-10-5--20-20-20--10--25--2,log,astar,330
g-25-20-40-10-5--20-20-20--10--25--20,log,astar,120
g-25-20-40-10-5--20-20-20--10--25--21,log,astar,2638
g-25-20-40-10-5--20-20-20--10--25--22,log,astar,808
g-25-20-40-10-5--20-20-20--10--25--23,log,astar,28
g-25-20-40-10-5--20-20-20--10--25--24,log,astar,9561
g-25-20-40-10-5--20-20-20--10--25--25,log,astar,55
g-25-20-40-10-5--20-20-20--10--25--26,log,astar,9
g-25-20-40-10-5--20-20-20--10--25--27,log,astar,358
g-25-20-40-10-5--20-20-20--10--25--28,log,astar,1844
g-25-20-40-10-5--20-20-20--10--25--29,log,astar,89
g-25-20-40-10-5--20-20-20--10--25--3,log,astar,21
g-25-20-40-10-5--20-20-20--10--25--30,log,astar,80
g-25-20-40-10-5--20-20-20--10--25--4,log,astar,9
g-25-20-40-10-5--20-20-20--10--25--5,log,astar,11
g-25-20-40-10-5--20-20-20--10--25--6,log,astar,13
g-25-20-40-10-5--20-20-20--10--25--7,log,astar,968
g-25-20-40-10-5--20-20-20--10--25--8,log,astar,1308
g-25-20-40-10-5--20-20-20--10--25--9,log,astar,279
g-25-20-40-10-5--20-20-20--10--50--1,log,astar,15
g-25-20-40-10-5--20-20-20--10--50--10,log,astar,12522
g-25-20-40-10-5--20-20-20--10--50--11,log,astar,3597
g-25-20-40-10-5--20-20-20--10--50--12,log,astar,87
g-25-20-40-10-5--20-20-20--10--50--13,log,astar,147
g-25-20-40-10-5--20-20-20--10--50--14,log,astar,25540
g-25-20-40-10-5--20-20-20--10--50--15,log,astar,60000
g-25-20-40-10-5--20-20-20--10--50--16,log,astar,3799
g-25-20-40-10-5--20-20-20--10--50--17,log,astar,60000
g-25-20-40-10-5--20-20-20--10--50--18,log,astar,60000
g-25-20-40-10-5--20-20-20--10--50--19,log,astar,60000
g-25-20-40-10-5--20-20-20--10--50--2,log,astar,612
g-25-20-40-10-5--20-20-20--10--50--20,log,astar,37419
g-25-20-40-10-5--20-20-20--10--50--21,log,astar,59952
g-25-20-40-10-5--20-20-20--10--50--22,log,astar,14
g-25-20-40-10-5--20-20-20--10--50--23,log,astar,60000
g-25-20-40-10-5--20-20-20--10--50--24,log,astar,22109
g-25-20-40-10-5--20-20-20--10--50--25,log,astar,60000
g-25-20-40-10-5--20-20-20--10--50--26,log,astar,9182
g-25-20-40-10-5--20-20-20--10--50--27,log,astar,12068
g-25-20-40-10-5--20-20-20--10--50--28,log,astar,9041
g-25-20-40-10-5--20-20-20--10--50--29,log,astar,60000
g-25-20-40-10-5--20-20-20--10--50--3,log,astar,25192
g-25-20-40-10-5--20-20-20--10--50--30,log,astar,60000
g-25-20-40-10-5--20-20-20--10--50--4,log,astar,46127
g-25-20-40-10-5--20-20-20--10--50--5,log,astar,40718
g-25-20-40-10-5--20-20-20--10--50--6,log,astar,60000
g-25-20-40-10-5--20-20-20--10--50--7,log,astar,2835
g-25-20-40-10-5--20-20-20--10--50--8,log,astar,60000
g-25-20-40-10-5--20-20-20--10--50--9,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--1,log,astar,882
g-25-20-40-10-5--20-20-20--10--75--10,log,astar,54
g-25-20-40-10-5--20-20-20--10--75--11,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--12,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--13,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--14,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--15,log,astar,10086
g-25-20-40-10-5--20-20-20--10--75--16,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--17,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--18,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--19,log,astar,39
g-25-20-40-10-5--20-20-20--10--75--2,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--20,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--21,log,astar,55
g-25-20-40-10-5--20-20-20--10--75--22,log,astar,7298
g-25-20-40-10-5--20-20-20--10--75--23,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--24,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--25,log,astar,33
g-25-20-40-10-5--20-20-20--10--75--26,log,astar,61
g-25-20-40-10-5--20-20-20--10--75--27,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--28,log,astar,69
g-25-20-40-10-5--20-20-20--10--75--29,log,astar,24
g-25-20-40-10-5--20-20-20--10--75--3,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--30,log,astar,29454
g-25-20-40-10-5--20-20-20--10--75--4,log,astar,25
g-25-20-40-10-5--20-20-20--10--75--5,log,astar,137
g-25-20-40-10-5--20-20-20--10--75--6,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--7,log,astar,60000
g-25-20-40-10-5--20-20-20--10--75--8,log,astar,7277
g-25-20-40-10-5--20-20-20--10--75--9,log,astar,60000
g-25-20-40-10-5--20-20-20--30--25--1,log,astar,335
g-25-20-40-10-5--20-20-20--30--25--10,log,astar,21
g-25-20-40-10-5--20-20-20--30--25--11,log,astar,518
g-25-20-40-10-5--20-20-20--30--25--12,log,astar,297
g-25-20-40-10-5--20-20-20--30--25--13,log,astar,11453
g-25-20-40-10-5--20-20-20--30--25--14,log,astar,51
g-25-20-40-10-5--20-20-20--30--25--15,log,astar,13
g-25-20-40-10-5--20-20-20--30--25--16,log,astar,60000
g-25-20-40-10-5--20-20-20--30--25--17,log,astar,19
g-25-20-40-10-5--20-20-20--30--25--18,log,astar,800
g-25-20-40-10-5--20-20-20--30--25--19,log,astar,10990
g-25-20-40-10-5--20-20-20--30--25--2,log,astar,6062
g-25-20-40-10-5--20-20-20--30--25--20,log,astar,384
g-25-20-40-10-5--20-20-20--30--25--21,log,astar,555
g-25-20-40-10-5--20-20-20--30--25--22,log,astar,12
g-25-20-40-10-5--20-20-20--30--25--23,log,astar,11
g-25-20-40-10-5--20-20-20--30--25--24,log,astar,20
g-25-20-40-10-5--20-20-20--30--25--25,log,astar,1420
g-25-20-40-10-5--20-20-20--30--25--26,log,astar,1131
g-25-20-40-10-5--20-20-20--30--25--27,log,astar,255
g-25-20-40-10-5--20-20-20--30--25--28,log,astar,593
g-25-20-40-10-5--20-20-20--30--25--29,log,astar,2847
g-25-20-40-10-5--20-20-20--30--25--3,log,astar,4107
g-25-20-40-10-5--20-20-20--30--25--30,log,astar,1259
g-25-20-40-10-5--20-20-20--30--25--4,log,astar,19
g-25-20-40-10-5--20-20-20--30--25--5,log,astar,2946
g-25-20-40-10-5--20-20-20--30--25--6,log,astar,2312
g-25-20-40-10-5--20-20-20--30--25--7,log,astar,109
g-25-20-40-10-5--20-20-20--30--25--8,log,astar,693
g-25-20-40-10-5--20-20-20--30--25--9,log,astar,47
g-25-20-40-10-5--20-20-20--30--50--1,log,astar,60000
g-25-20-40-10-5--20-20-20--30--50--10,log,astar,3034
g-25-20-40-10-5--20-20-20--30--50--11,log,astar,22
g-25-20-40-10-5--20-20-20--30--50--12,log,astar,34
g-25-20-40-10-5--20-20-20--30--50--13,log,astar,18
g-25-20-40-10-5--20-20-20--30--50--14,log,astar,60000
g-25-20-40-10-5--20-20-20--30--50--15,log,astar,60000
g-25-20-40-10-5--20-20-20--30--50--16,log,astar,60000
g-25-20-40-10-5--20-20-20--30--50--17,log,astar,60000
g-25-20-40-10-5--20-20-20--30--50--18,log,astar,77
g-25-20-40-10-5--20-20-20--30--50--19,log,astar,2515
g-25-20-40-10-5--20-20-20--30--50--2,log,astar,60000
